SNCA,APOA4,CHGA,STX1B,MME,MUC6,PM20D1,UCP1,MMP3,KRT20,SYN2,GPC5,HOXC8,APOA1,CXCL12,KRT5,KLK6,EPO,CD38,LTF,MUC5B,KCNQ2,ATP6V1G2,OLFM4,KIF5C,RET,GNAO1,CLDN18,FOXJ1,DNAH11,CA9,SOSTDC1,CDH17,COL2A1,DSCAML1,RIMS2,NPSR1,ACSL6,TLL1,TM4SF4,RBP2,GIF,KRT14,REG4,CLIP4,LIPF,MSLN,RRAGD,CR2,DZIP1,SLC9A3,SLC26A4,SLC15A1,SLC26A3,FGB,KRT16,PDLIM4,DMBT1,FGF8,NEUROD1,IRX2,GUCY1A2,RAB39B,HOXC10,CPNE8,APOB,TFF1,GC,GKN1,GALNT14,LRP12,DNM3,PRKCB,PGC,EHD3,KRT4,PI3,SLC34A2,HMGCS2,LOR,HS3ST3B1,DKK1,COL4A6,PHGR1,TFF2,AKR1B10,PIK3C2G,HYDIN,AS3MT,ISX,CD69,SLC6A19,NLRP2,CXCL5,PRKAA2,HABP2,IL12RB2,EPDR1,EDA,FAM92A1,ITGA9,C2orf40,IGF2BP1,SALL4,POPDC3,REG3A,CD40,SH3GL3,GIPC3,KCNQ3,CNTFR,MTTP,WFDC2,PCSK1N,SMO,GK,ATP6AP1,S100A7,LY6D,AGR2,MUC16,CHST10,TPD52L1,PSCA,PIGR,PRSS1,OXT,PTPN13,REG1A,SLC13A2,ORM1,GFM1,DNAH1,KRT6A,DUOX2,GUCY2C,CTSE,SRPX,MUC4,CYGB,AQP5,BMPER,NPS,ATP6V1G3,CDX1,NMS,REG1B,PLTP,KRT6B,VSIG1,KRT17,SLN,SOX7,RHCG,PPP1R14A,PPM1E,SLMO2,PCLO,MTMR8,QPCT,MAGED1,SCEL,MAP1B,KCNB2,KCNS2,KCNB1,ITLN1,THBS4,SMYD1,LHFP,HTR7,KLK10,SMARCA1,HLX,HMX3,GRASP,NOTUM,OPRD1,RPSAP58,FOXI3,FOLR1,FBLN1,OGFRL1,IL20RA,ZNF518B,FER1L6,LPAR6,DUSP27,DUOXA2,SDK1,NXPH3,FNBP1,DGKB,DCLK2,CXCL17,CPAMD8,MID2,ZNF114,CHST2,CHRDL1,CHP2,SLAMF6,NMNAT2,CD200,FIGN,GAMT,PLA2G7,NPC1L1,ALPPL2,A4GNT,subtype
4.3179,2.3186,2.499,5.4553,8.9674,9.572,2.499,0.414,9.9393,3.6966,1.734,5.7508,5.8947,2.935,7.8392,5.5808,9.5246,1.4124,5.4984,4.0258,13.0894,0.7353,3.6206,8.0329,2.8038,5.2936,6.3882,9.0411,7.2182,1.5965,8.2933,8.6682,8.6154,1.8714,1.9969,0.9979,0,2.2191,1.9969,1.5822,0,0.414,1.734,8.6516,5.8539,4.8033,10.447,9.6007,4.7685,8.2823,7.598,2.499,4.3179,2.7334,5.1524,4.8204,7.9007,7.775,2.9963,0.7353,3.0552,4.7685,6.9539,8.1724,5.2183,3.8374,10.5565,0.7353,10.6531,4.166,7.7815,6.3416,7.1724,11.6102,8.4661,3.2186,10.7943,11.4855,6.1791,0,6.3996,6.8329,7.6154,4.4554,10.1582,6.493,2.499,1.734,6.3996,0.9979,5.1658,3.1662,0.9979,14.0017,2.6594,2.5799,4.3418,9.3643,4.8704,6.7684,7.6682,0.414,3.6966,7.6847,6.3651,5.1252,6.8538,0,6.2874,3.8035,8.613,4.1924,10.6608,1.734,8.5181,7.4024,12.8529,1.734,1.8714,11.5768,6.4109,6.7507,9.1147,9.4151,10.1489,1.5822,0.9979,6.0475,13.2623,1.734,1.4124,10.3312,8.7418,5.8866,6.477,3.6591,9.4976,4.8704,7.3087,9.2069,6.8621,2.5815,0,0.7353,4.4334,0,4.5195,9.1947,5.5607,7.8455,10.2877,0,6.6252,3.8374,5.9108,2.3414,11.093,4.0549,1.734,10.1873,12.4297,5.9731,8.9597,0,0.9979,0.9979,2.1122,5.0109,1.22,8.0991,2.1122,11.5982,8.113,6.7192,4.7148,5.3651,16.8512,0,12.4637,0,1.9969,10.2402,6.5958,9.1191,9.3019,6.9264,8.3297,1.4124,2.8708,11.958,6.9616,9.6179,1.4124,4.9808,9.8282,3.5811,8.2198,3.8706,7.7859,4.6964,1.4124,5.0403,4.9656,5.9655,5.9578,5.7772,7.5272,3.0552,3.7687,1.8714,1
5.2838,5.9841,1.6149,4.2903,10.3861,1.7972,2.2367,0,12.7027,13.3878,2.4695,0.4984,4.6635,4.2281,9.8651,2.2367,5.8041,0,7.7927,7.8608,13.0667,2.5731,2.7605,16.2953,2.5731,6.7419,7.1212,12.6861,8.0658,1.6323,12.6318,1.6149,13.4357,0,2.1046,0,7.6926,4.4071,4.7545,11.6378,9.4339,0.8681,0.4984,15.2207,6.4468,0,9.473,6.8439,7.4589,6.2256,9.2718,1.1621,1.6149,8.4867,2.6698,4.1632,7.7041,16.4087,0.4984,0,6.6441,5.2529,4.4622,2.3578,5.8768,9.1252,7.9062,4.6157,1.9591,7.6279,6.656,5.2685,8.6703,2.4695,7.9037,0.4984,10.1967,2.5731,13.1967,0,5.5736,2.7605,5.3727,12.2637,3.0749,9.8478,4.7545,1.4062,1.323,9.5465,6.6619,11.2222,2.5731,12.784,3.6499,10.4367,3.333,7.2123,6.9391,4.8607,7.5283,3.6965,3.2097,1.9591,0.8681,13.9396,8.4999,0.4984,7.279,3.3909,5.4965,10.8711,7.6339,4.2596,7.0239,8.7415,11.764,0.4984,2.3578,14.0491,0.8681,5.9363,5.8666,4.4889,16.8911,3.2727,4.4071,4.7545,16.9822,11.7785,3.7856,10.2645,6.4603,3.5518,10.9071,11.1283,12.3148,7.3317,9.1037,10.5574,1.4062,3.9867,0,0,13.0948,0,10.7187,10.5848,1.6149,3.2097,10.847,1.9591,7.5883,1.6149,6.8283,0.9003,11.1525,6.8491,5.1561,6.9584,11.218,0.8681,9.21,0.4984,3.4465,0,4.9597,8.868,0,9.2987,3.5001,6.0664,6.9774,7.6694,0,7.3645,2.6698,0,13.5238,0,2.2367,11.9099,7.2713,8.255,6.3184,5.7608,7.2043,2.2367,6.0199,8.4666,3.8694,9.2467,1.7972,5.7498,1.6149,5.8969,6.8998,0.4984,9.9674,5.7049,12.1276,7.2123,5.0701,9.6322,3.0025,5.329,8.7759,11.0476,3.6965,0,1
5.2261,0,1.1557,5.0591,6.4149,8.7204,2.9925,0,0.8629,0,6.6912,0,0.8629,6.9471,9.0506,4.4513,0.8629,1.3991,9.076,6.3584,11.1203,2.4601,2.5636,19.4015,5.0767,2.3486,7.4305,15.8303,0.495,1.6188,3.1485,0.8629,5.6355,1.9506,1.3991,0.8629,0,2.6602,3.3227,0,3.686,10.2429,3.6394,3.6394,7.7515,16.2842,0.495,8.8438,4.8497,7.062,4.5813,3.686,0,0.495,8.9395,1.3991,7.6522,13.6647,0,0,11.3397,4.478,5.7386,0,7.3423,1.1557,5.6937,6.817,0,0.8629,7.3604,5.4317,10.2268,13.9487,7.9292,1.6072,5.5372,0.8629,6.6623,1.1557,6.1497,9.454,4.8701,0.495,3.3227,5.3759,8.9716,3.0649,4.5887,0.495,8.0566,4.1852,5.5372,7.6226,3.3227,12.4728,6.5906,7.2715,3.1338,5.9729,7.9603,4.6987,2.3486,5.0767,1.1557,8.4315,10.2565,2.8359,6.7959,3.1995,0,3.6394,0,1.7891,7.5456,8.0047,12.369,0,1.9506,12.9741,3.775,6.116,3.686,8.2668,8.9128,1.9506,2.2277,7.2753,6.8117,0,7.8595,10.5221,8.2001,3.2624,2.0958,1.1557,12.5413,5.9635,3.0649,10.3666,3.4362,1.3991,0,1.1557,3.8588,0,0,10.4513,4.9294,10.2233,3.5414,0.8629,7.4133,0,4.5301,2.2895,10.9891,3.0649,3.4362,7.5265,12.4902,2.0958,9.8189,0,1.7891,1.6072,4.8082,10.1812,1.1557,8.9298,3.4362,3.686,7.5488,7.9651,0,7.1644,2.5636,0.495,13.0396,0,1.7891,10.9337,7.8749,6.6149,7.5233,2.8359,8.9903,0.8629,0.8629,8.8629,4.5043,10.7497,2.5636,6.0902,14.6954,5.9251,7.58,2.2277,9.5477,6.4558,0.8629,8.9915,3.5414,8.1655,8.4736,5.2879,11.1314,1.9506,3.976,7.958,2
6.8586,0,0.4419,4.0679,12.116,7.8185,0.4419,0,6.8226,3.6812,7.522,3.3672,6.3128,4.9592,9.2407,5.4361,6.3063,0,6.4551,8.1005,7.2298,0.4419,3.5102,8.0409,5.8216,4.8012,6.0417,14.239,9.5749,5.1699,0,4.515,11.3548,0.4419,1.2832,1.0533,7.4017,0.7797,4.4455,2.8976,4.2419,0.7797,5.7369,12.5541,7.6664,5.4831,12.4502,6.8362,8.8527,7.2805,0.4419,2.1967,7.8367,6.1693,0,5.2718,7.8389,4.3217,0,0,10.1828,5.5508,4.269,5.2983,7.8185,1.0533,9.9216,8.4736,3.3672,8.2024,7.216,6.6272,7.5135,5.3875,8.0682,0,5.9188,7.2229,14.3952,0,4.269,5.5943,3.0301,6.2048,3.8341,13.0519,9.335,3.2634,2.8424,0,6.1977,7.1985,10.8025,5.8488,1.9514,7.9159,4.3972,7.5906,5.9442,6.2394,7.336,4.0984,6.6114,5.3372,0.7797,0,8.1359,0,8.0172,3.4165,1.4814,0,5.5398,6.872,7.879,7.4704,11.6467,5.146,4.5374,15.6953,2.6727,6.0804,8.2608,7.2264,8.5761,0.7797,2.3053,8.4561,1.2832,4.7054,0,11.168,7.8023,6.9659,8.821,10.1907,13.8084,7.0346,4.1575,10.6147,5.9856,3.092,0,0,7.2773,0,0,9.9816,6.1476,9.9152,8.3491,0.7797,7.779,1.6556,7.0385,4.424,10.9144,6.0338,3.9723,6.0259,11.4523,7.0107,10.5918,0,1.0533,2.4063,5.146,7.8546,0.7797,9.1715,2.5007,6.3576,9.2836,7.1189,1.0533,7.2537,3.7597,0,12.8215,0,2.1967,12.0868,6.9865,7.3956,6.4492,1.0533,7.604,5.5836,5.5559,9.3822,4.1862,9.0846,2.5007,6.0338,9.5189,6.7667,7.7238,1.6556,9.2543,6.4254,10.8223,7.2367,4.8736,7.5826,5.4361,5.8488,8.0212,11.2393,5.7561,9.2853,0
4.3793,6.4228,10.6376,3.8552,12.4529,5.0657,1.1301,0.842,8.2447,14.5663,2.4219,0.4815,2.6208,6.2076,7.2287,0.842,10.6195,0,6.9101,4.763,4.8646,1.3701,2.4219,17.2977,3.5963,7.3316,5.3442,11.4703,8.32,1.7711,10.836,2.6208,13.6771,2.7109,3.1578,5.2868,6.842,7.5487,2.311,10.6174,9.6732,3.7315,5.6591,10.4611,7.3174,0,9.8024,7.4895,10.8825,6.743,9.0898,2.7957,7.5938,10.6751,0,6.5132,8.9011,13.6075,0.4815,4.5354,1.1301,4.7839,4.2043,3.7315,4.6308,9.9374,7.5271,5.9911,5.7361,8.9836,7.8629,6.2682,6.7226,9.4576,8.1752,2.311,7.3597,9.0487,14.4259,0.4815,5.0657,1.3701,3.6879,11.4081,4.1082,9.6471,0.842,5.4526,6.4161,7.9808,4.2945,9.438,1.7559,10.5696,4.5354,7.9462,3.3936,8.6861,4.2945,6.1843,8.5279,1.5759,6.929,6.3192,0.842,7.8332,8.7736,0.4815,5.9454,3.9691,5.7468,10.4639,11.2758,11.3418,8.1613,7.0547,11.3852,3.8151,2.191,13.8433,4.235,6.2756,8.7419,4.5598,17.2892,12.6295,4.3516,7.1584,10.7202,12.01,0,10.2164,8.3915,4.4065,12.8753,11.3736,11.546,5.1647,9.5732,9.5747,2.6208,1.5759,0,0,10.6856,0,2.7957,10.5883,4.2043,4.6984,12.7594,0,8.5448,3.8151,5.3582,4.3,11.4125,10.6246,5.3861,8.0834,11.09,2.311,8.6806,0.4815,2.311,0,10.1419,6.3192,1.7559,7.9017,1.916,9.8024,8.947,6.9053,1.3701,5.9911,4.2945,0,13.0479,0,6.5983,12.0684,6.7171,8.4516,7.7925,5.4526,7.0155,3.447,9.3612,7.9648,2.311,9.1244,3.3936,5.3442,6.4228,4.3516,8.5294,1.916,7.5938,5.6477,10.145,6.1605,8.9446,6.7861,4.0403,3.8151,6.9977,11.2203,5.6362,4.4595,1
5.6868,2.5971,2.2339,4.4062,5.4293,3.7861,2.4269,0,5.1707,4.1012,9.1559,0.4187,5.1157,6.9254,9.7122,3.1284,3.4283,0,7.5485,7.5895,4.7867,1.4242,2.7494,6.0144,5.4405,5.0731,8.149,15.3428,5.2495,1.4368,5.1356,2.6753,7.2142,0.7429,1.4242,2.3336,5.4627,3.0718,5.0586,4.4951,1.2308,2.011,0.4187,9.6145,8.4112,3.6379,5.0142,8.0789,8.3046,7.5698,9.7339,3.4727,2.5971,7.8931,1.2308,0.7429,8.4197,14.3602,0.4187,1.8969,7.7034,5.8724,5.2873,10.0667,7.0842,3.1829,8.6572,4.1568,0.4187,2.5971,7.2999,6.9413,9.6698,8.1003,8.1978,0,8.4155,7.2401,10.1426,1.4242,5.3718,9.0852,4.5788,4.5788,4.8042,11.7493,9.529,3.6764,5.9972,1.0073,8.0239,5.3482,5.7513,10.2794,7.0698,8.1387,5.0731,8.0388,5.5168,6.2998,9.245,5.5993,4.429,6.6963,1.7472,4.7145,7.6439,1.4242,7.8305,4.429,3.0718,4.2102,2.8199,4.6959,7.5691,8.0314,11.7109,1.2308,0.4187,14.7239,3.7861,6.1776,5.0142,3.3824,16.6307,1.5947,0.7429,6.6341,7.668,5.1435,0,10.8417,7.2433,1.5947,8.9512,7.6439,13.4659,6.7103,4.2362,10.0703,0.4187,4.3597,0,1.0073,3.9523,0,0.4187,10.2822,0.7429,11.8526,5.6582,1.0073,7.8849,0,6.2432,4.3495,10.9859,3.9523,4.3832,6.8218,11.2338,0.4187,11.0812,2.5146,3.5158,5.3362,2.9513,12.4014,7.5091,9.461,3.7505,11.3054,7.8972,7.493,0,7.5537,3.5158,1.5947,13.3863,0,0.4187,11.2736,7.612,8.1248,7.3244,7.1265,8.573,1.0073,5.7423,9.0099,5.864,10.949,3.2355,6.9687,5.4954,6.1437,8.4644,1.8851,7.6656,8.2688,0.4187,8.8133,4.6385,7.86,5.5062,8.6293,8.886,8.1144,0.7429,9.9033,4
5.1312,0.5226,4.0248,4.765,12.2745,9.7851,1.8556,0,3.0739,5.0191,4.0248,1.2076,5.8073,0.9054,11.2311,1.6702,6.4428,0,6.5407,6.4209,9.3464,1.4573,1.6702,7.4489,3.7248,10.2357,7.9081,9.015,10.7627,1.2157,7.0741,3.5205,8.233,1.6702,1.2076,0.5226,0,2.4236,3.6263,2.4236,0,0,0.5226,5.149,6.7944,0,12.4789,10.4739,5.678,7.1336,12.6817,2.1673,1.6702,1.6702,2.9971,3.2824,7.7591,4.8328,0,0,11.3149,4.3052,1.8556,8.9731,4.0248,3.2162,5.6151,0.5226,0.9054,2.3011,6.4855,4.9597,8.607,9.1608,7.1,0.5226,3.5744,5.0948,9.218,0.5226,2.4236,0,5.7024,5.1667,3.8611,2.5364,0,3.4064,8.968,1.8556,2.9971,2.5364,1.8556,4.3675,7.6026,4.4562,2.5364,9.6576,4.6938,4.9996,7.6059,5.5223,10.6163,4.0248,2.9971,2.0198,9.0065,0.5226,7.5261,0.9054,6.7482,2.9971,11.3406,3.6263,8.2743,7.641,12.0269,0,2.3011,11.3834,2.5364,5.7144,9.3836,2.9971,5.2183,0,2.1673,5.5628,9.999,0.9054,9.1597,10.2482,7.9418,0.5226,5.5359,2.7386,4.4847,6.9854,3.7248,9.6614,10.0832,3.9856,0,0,5.5085,0,0,9.3732,5.4376,1.8556,8.0574,2.3011,10.1329,0,8.0142,2.8941,11.5588,7.01,1.6702,5.9051,11.171,0,11.1611,0.9054,1.8556,3.6764,0,8.0311,8.0668,9.8622,1.6702,6.7715,7.3976,6.9603,6.6003,7.0954,15.2124,1.4573,12.4814,0,4.9393,12.3912,5.8073,9.3656,7.7118,2.9971,7.1091,0.9054,3.4182,5.9156,6.6261,10.4933,3.0739,7.0533,2.9971,5.5494,8.529,6.3685,7.2189,5.4806,2.3011,3.9856,5.2352,6.3532,3.5744,6.2159,5.3934,1.8556,2.5364,0,1
3.9265,0.4582,0.4582,3.5195,6.1326,11.7099,2.2444,0,7.1027,9.4359,1.6973,1.6973,6.4426,4.5731,8.6807,0,9.2446,1.5206,3.4716,4.5503,12.845,0,2.7911,14.8179,4.5035,3.2054,7.2267,12.7936,8.0697,1.3322,6.303,5.2624,14.4023,2.5509,0,0,0,4.5271,2.7241,11.3928,5.234,3.9958,0,13.8598,6.0697,10.1131,13.4265,5.4591,1.0851,6.1015,4.0938,2.2444,0,6.178,1.5206,4.3794,7.2195,10.0711,0,0,1.5206,3.816,2.1258,6.4302,5.1301,1.8547,11.555,1.0851,5.737,2.1258,5.7965,5.6322,5.7867,10.5933,6.6873,2.8787,11.5169,3.2054,11.9002,0,2.3539,0.4582,4.803,10.8582,8.2594,9.8564,0.4582,1.0851,4.8353,9.1585,3.5195,7.4092,1.0851,7.3932,3.8906,8.0102,1.3192,7.2013,3.6106,6.0124,6.4974,5.7167,1.0851,5.7167,1.0851,0,6.2001,0,6.7687,2.1258,2.8035,4.6177,9.9515,2.4558,6.6394,8.0555,11.5753,0.4582,1.3192,13.9813,0,4.9672,3.1458,9.7211,4.7638,1.0851,0,5.2483,0.4582,3.0835,0,10.4254,8.3953,3.0835,10.8316,10.8588,13.3852,5.331,9.456,9.2095,11.3934,4.0292,0,0,11.5887,0,0,9.7577,6.601,6.1171,9.8181,0.8055,8.8001,0,7.2832,1.7623,11.9633,0,4.7236,8.7055,10.5414,6.573,9.9218,0.8055,1.3192,1.9966,4.1856,8.6963,3.8538,8.3281,1.8547,11.2671,8.8816,6.163,0,6.8551,9.1651,0,13.2635,0,3.0835,9.8915,6.9189,8.5181,5.0013,8.6807,9.4218,1.6973,8.6091,5.6103,4.7836,8.717,1.0851,4.8411,7.2623,4.7236,7.0345,0.4582,6.9541,5.7671,3.0835,4.7638,4.2437,5.4834,3.2627,4.6822,6.4672,7.4281,4.5271,0,1
5.3338,2.7265,1.4483,4.7279,5.4525,13.142,2.0091,0,3.6132,1.1995,0.8987,0.8987,5.2045,1.4483,9.4221,7.0249,8.5585,0,7.6703,11.7398,13.8661,1.1995,2.6291,12.2935,4.4989,4.5262,8.8856,13.4357,8.9972,1.8625,10.4801,4.966,10.4138,0,2.9036,1.1995,2.6291,2.1563,4.1583,6.6056,1.1995,0,5.8484,11.2874,7.7185,0,12.0929,8.7031,12.4137,7.3677,5.7004,2.9036,5.1173,0,0.8987,7.3983,7.8621,11.4989,1.4483,0,1.6604,3.7117,5.3644,5.9628,6.1501,2.5246,10.7262,1.6604,0.5182,5.7933,6.6682,4.7279,9.9467,7.0056,8.1124,2.0091,13.5889,6.8947,6.1762,1.1995,5.2213,6.7631,6.6804,5.0993,8.9663,8.7224,9.2849,1.1995,5.0786,0,7.3983,1.8453,6.1501,2.9036,4.9858,2.2898,5.8699,7.7273,6.7341,7.1877,7.8807,5.736,2.0091,4.841,2.9036,6.1933,8.343,0,6.9462,1.4483,1.6604,3.2696,9.8906,3.2696,9.0069,6.9462,11.4601,5.6139,12.1689,14.5405,4.0114,6.9712,7.8295,10.5114,15.2933,6.7745,2.1563,6.7574,12.4273,0.5182,0,10.1309,7.1131,7.2089,15.1128,5.8376,13.4254,6.2761,14.217,9.3156,4.6306,3.3329,0,0,9.358,0,5.8376,11.4451,5.8911,10.3483,12.4585,1.1995,8.096,3.6633,6.4359,3.5228,10.6691,2.1563,5.6139,7.0486,11.614,2.5246,10.2303,0,1.8453,3.0613,5.3492,11.0256,7.0056,8.836,3.1342,12.5049,9.0663,6.9309,0.5182,6.2599,3.6132,0,13.4118,0,6.3158,11.0796,7.9853,7.4633,7.2829,5.9325,7.9147,2.1563,12.7877,7.2988,6.2436,10.8295,1.4483,6.0688,7.6205,4.123,7.958,1.8453,8.4179,6.9258,2.412,8.5402,7.2627,6.9861,3.8905,5.4525,8.4251,8.4251,7.3494,0.8987,0
5.9289,0,1.3714,4.9054,5.5186,1.9175,1.3714,0,7.6453,0.4821,5.5556,3.3401,5.3463,1.3714,10.3845,3.7335,15.6761,0,9.3082,8.9104,5.9194,2.3128,3.6898,12.4235,5.3035,4.0071,7.9509,14.8294,0.4821,2.0834,5.8126,1.5773,4.0071,0,3.2825,2.9535,7.911,3.0942,5.3035,2.9535,0,1.1313,1.5773,7.1199,8.4553,4.3536,12.3161,8.6317,10.205,7.8336,0,4.2965,2.7975,0,2.4236,9.4459,8.3132,5.8615,1.1313,2.1926,2.7127,4.8666,5.8908,3.8572,7.4496,3.2825,10.9135,0,0,3.2224,7.8651,5.7275,10.043,6.0634,8.0054,1.7575,5.7701,2.4236,4.9431,1.7575,6.4115,10.5964,4.0071,5.6947,6.5585,9.1499,8.6743,4.5126,4.7223,0.8429,8.4439,0.8429,3.8962,10.4733,5.8216,2.8776,6.2554,8.2951,5.3879,6.4708,8.3817,3.8962,4.6096,5.2593,2.7127,4.5374,10.1972,1.1313,7.575,2.7975,4.8269,3.5983,10.4778,5.1345,8.2619,8.3644,11.7204,1.1313,1.3714,12.9162,11.4276,6.5091,4.8469,6.4183,9.759,8.8742,1.9175,7.3792,5.7383,0,0,9.995,7.8126,12.7895,4.4615,2.5265,14.259,7.3266,10.6498,10.7022,3.3956,3.9341,0,0.4821,3.3401,0,0,10.9396,11.0851,8.6302,9.8963,3.5005,7.5723,0.4821,6.6918,3.7553,10.7713,4.2671,3.1597,7.3895,10.9533,11.2901,10.8771,0,2.3128,3.3401,6.6468,11.0319,3.6448,10.0419,3.1597,9.5686,8.2374,8.197,0,7.0439,1.9175,1.1313,13.348,0.8429,4.5126,11.4972,7.7554,6.9544,7.6511,4.6328,9.45,0.4821,2.4236,7.1034,6.6582,11.1822,4.2965,6.7515,7.1199,5.0848,8.2164,2.1926,8.3886,8.8632,1.1313,9.0367,4.3536,8.2506,5.8317,6.3706,9.7086,5.8516,1.3714,1.9175,2
5.3472,0,10.7968,4.4322,5.3984,16.222,1.9786,0,5.6724,9.6771,2.4361,0,5.3984,8.8028,10.1027,16.3976,13.3609,0,4.2209,11.3235,11.9165,0,2.4361,11.6087,4.9947,4.9266,7.5752,13.4321,8.9687,0,9.4524,8.005,11.1754,6.6371,3.6741,2.4361,0,2.4361,6.3027,11.5234,0,12.1506,12.4142,10.0355,9.1402,17.6743,11.8646,9.2968,8.3487,7.1147,8.278,4.2209,6.8359,0,4.2209,11.1059,9.8271,9.8594,2.7829,6.8905,8.3024,2.7829,4.6164,8.4852,7.9967,3.4975,15.29,6.3293,14.9978,7.619,5.9377,6.7399,8.684,15.7297,9.9437,15.9861,11.7868,7.9545,10.5714,1.3049,5.122,9.6745,5.6302,10.2423,12.3648,11.3731,8.577,3.0623,4.7798,3.2962,6.779,4.2209,7.5863,1.9786,8.1162,9.2347,4.7798,6.8725,6.0699,5.8667,5.7134,7.1214,6.9259,6.9083,0,1.3049,7.5863,1.3049,7.4833,3.0623,4.7004,2.7829,10.6981,9.051,8.5029,6.9432,11.2522,8.497,11.5053,14.9014,10.2015,6.5263,10.5072,13.8128,13.9685,7.6511,0,10.7019,9.8341,0,3.0623,9.8457,7.0591,15.2276,11.9083,4.3304,13.1071,9.0748,11.2626,9.3498,9.4071,3.9732,0,0,1.3049,0,1.3049,10.3777,13.1618,11.2617,13.0024,1.3049,9.2099,15.3119,7.3335,2.4361,10.9026,8.3745,3.0623,7.7821,11.5681,12.2998,10.2069,1.3049,3.4975,3.9732,8.9729,7.6616,1.3049,7.6927,4.9947,12.3397,8.9125,5.122,0,6.5938,7.4228,0,12.8649,0,8.9771,12.032,8.5714,9.6641,7.0749,9.5067,9.435,0,10.2139,6.8172,5.7921,9.9672,1.3049,3.9732,13.0611,5.9026,8.8028,6.2479,6.6156,6.6156,3.4975,6.6791,5.8299,7.0749,4.2209,8.5881,5.7134,9.4502,4.1024,6.6996,1
4.6658,0,4.4727,5.5086,6.4842,4.2893,2.5287,0,3.398,8.1201,4.0792,1.0428,5.2112,2.0637,10.6446,3.074,10.4274,0.6136,9.3333,5.5743,3.3236,1.0428,4.0332,15.3042,5.8107,5.059,9.7838,14.3887,7.7385,2.6939,3.4791,4.0332,8.7189,0.6136,4.8627,3.1621,8.2714,3.6624,5.9157,5.1904,2.9802,3.1621,1.3731,9.0296,8.3694,1.6417,9.3801,7.8848,6.0255,7.811,10.6017,3.074,0,2.8799,2.3898,6.432,8.7741,10.8143,0.6136,1.0428,5.903,5.2317,5.8772,6.551,6.638,4.4378,5.7265,1.0428,0.6136,4.5725,7.2385,7.8881,9.5313,7.4325,8.7706,1.8681,6.3024,2.0637,9.3788,0,5.7265,6.9353,7.3029,5.1904,1.3731,8.7333,7.7981,5.1479,4.3967,0.6136,7.4718,3.4688,4.1669,4.8361,6.0603,8.7153,6.1274,7.8848,5.2915,5.9157,9.2326,8.0526,1.3731,5.2519,2.0637,1.3731,10.3094,0,8.2081,4.2089,5.2915,4.1237,4.9884,5.7265,9.031,7.6346,11.9026,0,1.8681,12.9083,8.415,7.0893,5.4574,1.8681,13.1874,6.4052,1.3731,7.5059,3.8858,4.4021,0.6136,9.979,8.2081,3.398,5.6217,4.7816,12.6556,8.1608,6.1599,11.5716,2.5287,7.3967,0,0,3.9857,0,0,10.9124,5.8772,8.1338,9.5281,0.6136,7.9689,1.3731,8.0411,2.8716,10.7344,4.6957,4.6778,6.5991,10.724,5.6973,11.3256,1.6417,5.0123,4.9884,3.074,10.4005,5.8377,11.0016,3.5363,5.1262,8.7845,7.8913,0,8.3438,1.6417,0,12.371,0,1.0428,12.8769,7.4102,8.084,7.5268,3.5363,9.5467,0,2.3898,7.8881,8.5435,10.9488,4.7249,7.3645,7.8084,6.8384,8.504,2.0637,10.1637,8.2788,3.5363,9.3834,5.6371,8.7741,5.0358,7.4675,8.5145,5.0817,2.5287,6.2227,2
4.9316,0,0,7.0667,5.5505,4.5109,4.2942,0,0,2.0631,3.8247,0,7.5237,1.8972,12.1085,3.3338,0,1.7096,8.82,9.1663,11.836,0.9323,5.0939,3.9144,6.1392,3.5728,7.8618,4.0392,2.9657,2.0864,1.2403,6.563,10.4264,0,6.4993,2.3469,0,5.0746,4.6992,0.5401,0,0,0,8.8963,7.63,0,2.7874,7.0069,13.0716,7.6788,2.5904,3.3974,0.5401,1.2403,0.9323,0.5401,8.2258,2.3469,3.1244,0,9.0684,5.6711,6.8902,9.1188,7.0069,3.6268,6.1485,0,0,3.1976,5.7092,5.4789,11.939,1.2403,8.241,0,0.5401,1.2403,9.7847,3.3974,6.7389,4.888,2.6892,10.1507,4.7488,0,1.7096,4.6737,4.929,0,10.5029,1.7096,4.8201,5.4789,3.5728,1.7096,5.9822,6.4626,6.5837,5.7943,6.8567,4.7488,4.1168,6.7512,0.9323,0,9.7592,0,7.9624,0,5.4641,0,8.8084,3.9572,8.5018,6.5973,11.9447,0,0,14.766,3.8703,6.5137,4.5109,0,8.1948,5.257,1.7096,7.5165,5.508,1.7096,6.2205,9.4779,9.7772,0.5401,3.6789,9.8795,6.7079,9.5583,6.5491,9.2633,1.4939,2.0631,0,0,9.9308,0,0,10.1553,0,6.2028,1.4939,2.5839,6.9284,0,4.3272,3.8308,10.5807,3.9988,5.1413,6.7693,11.7393,6.492,9.4585,0,2.4702,0.9323,1.2403,7.8951,0.9323,10.928,3.6789,0,7.4985,8.2475,1.4939,7.8841,4.4818,0,13.3174,0,2.0631,10.4221,7.3855,8.6769,8.2646,9.3869,9.2591,3.7778,1.2403,8.4065,3.9988,12.0431,2.0631,5.6452,0,7.2371,8.2279,1.8972,9.1082,9.0301,1.2403,10.4934,5.5919,9.1294,5.9402,7.5727,8.2236,5.9718,2.6892,2.0631,1
